Fecha_Hora_redondeada;Fecha;Hora;Temp;Temp. Amb. Dir (Â°C);Temp_amb;Presion;Humedad(HR);Latitud;Longitud;accel_x;accel_y;accel_z;podometro;pasos
11/02/2024 21:30;2/11/2024;21:30:01;38.28;33.99;32.67;;90.92;-12.590202;-69.195409;3626.13;1375.45;3467.36;33727;0
11/02/2024 21:35;2/11/2024;21:35:01;38.03;35.5;37.48;;89.79;-12.59064;-69.195735;2319.86;2184.24;3253.45;33727;0
11/02/2024 21:40;2/11/2024;21:40:01;38.11;37.68;35.6;;77.39;-12.590725;-69.196742;2449.82;-105.08;3164.28;33727;0
11/02/2024 21:45;2/11/2024;21:45:01;38.18;37.18;35.4;;89.45;-12.591413;-69.195416;3221.38;-36.11;3361.94;33727;0
11/02/2024 21:50;2/11/2024;21:50:01;38.29;36.54;39.08;;69.52;-12.590734;-69.19506;4269.43;2789.49;2900.88;33727;0
11/02/2024 21:55;2/11/2024;21:55:01;38.2;37.02;34.37;;89.69;-12.591349;-69.196628;1256.7;1055.75;3661.92;33727;0
11/02/2024 22:00;2/11/2024;22:00:01;38.05;34.32;39.16;;121.3;-12.592249;-69.194487;1427.1;206.73;4410.17;33727;0
11/02/2024 22:05;2/11/2024;22:05:01;38.09;37.82;36.41;;102;-12.591136;-69.19638;4147.79;4188.53;3594.88;33727;0
11/02/2024 22:10;2/11/2024;22:10:01;38.02;35.66;35.96;;61.14;-12.589394;-69.196697;-150.27;3763.61;3575.69;33727;0
11/02/2024 22:15;2/11/2024;22:15:01;37.9;33.36;37.92;;82.72;-12.591464;-69.195795;1237.98;4744.89;3887.84;33727;0
11/02/2024 22:20;2/11/2024;22:20:01;38.1;36.19;39.85;;53.46;-12.59103;-69.194529;1644.15;2023.5;2488;33917;190
11/02/2024 22:25;2/11/2024;22:25:01;38.07;34.65;38.93;;67.42;-12.590859;-69.196404;2803.48;5354.64;3484.46;34030;113
11/02/2024 22:30;2/11/2024;22:30:01;37.84;34.47;35.92;;98.04;-12.590759;-69.196007;2497.25;1861.6;3858.43;34100;70
11/02/2024 22:35;2/11/2024;22:35:01;37.69;36.71;32.83;;93.78;-12.590297;-69.196383;1066.06;-106.7;4117.46;34181;81
11/02/2024 22:40;2/11/2024;22:40:01;37.87;36.51;34.25;;79.74;-12.591541;-69.194441;-1937.57;-1103.65;3205.81;34303;122
11/02/2024 22:45;2/11/2024;22:45:01;38.06;36.83;31.82;;92.7;-12.590577;-69.197316;3968.1;1852.8;3549.59;34303;0
11/02/2024 22:50;2/11/2024;22:50:01;38.14;38.14;34.97;;80.29;-12.592247;-69.196436;2684.89;5337.04;3501.43;34437;134
11/02/2024 22:55;2/11/2024;22:55:01;37.93;34.79;30.92;;69.72;-12.591247;-69.196638;3688;1726.57;3607.38;34437;0
11/02/2024 23:00;2/11/2024;23:00:01;37.78;32.87;35.84;;53.2;-12.589809;-69.1951;1784.17;3762.25;4406.52;34437;0
11/02/2024 23:05;2/11/2024;23:05:01;38.2;33.88;37.29;;54.41;-12.591536;-69.197527;2947.41;3416.99;3732.97;34511;74
11/02/2024 23:10;2/11/2024;23:10:01;38.08;34.51;33.72;;89.49;-12.591507;-69.193519;5309.89;1918.33;3109.82;34511;0
11/02/2024 23:15;2/11/2024;23:15:01;37.78;36.25;30.31;;67.19;-12.590977;-69.195685;4199.52;3025.41;4014.92;34755;244
11/02/2024 23:20;2/11/2024;23:20:01;37.9;34.91;36.18;;63.52;-12.59124;-69.193434;-710.63;2401.07;4492.76;34826;71
11/02/2024 23:25;2/11/2024;23:25:01;38.2;37.42;36.39;;83.73;-12.590799;-69.194518;803.66;1601.39;3857.3;34826;0
11/02/2024 23:30;2/11/2024;23:30:01;37.88;33.5;34.19;;71.74;-12.590285;-69.197208;4434.74;4761.1;3265.91;34863;37
11/02/2024 23:35;2/11/2024;23:35:01;37.99;36.59;36;;88.65;-12.590922;-69.195179;1343.44;1267.15;4180.35;34926;63
11/02/2024 23:40;2/11/2024;23:40:01;37.93;35.04;34.62;;42.28;-12.589424;-69.193109;1677.78;2348.31;2422.02;34992;66
11/02/2024 23:45;2/11/2024;23:45:01;38.34;34.21;36.04;;74.91;-12.590924;-69.19439;4092.83;-734.53;3744.48;35226;234
11/02/2024 23:50;2/11/2024;23:50:01;37.99;38.11;36.4;;105.31;-12.591251;-69.194857;425.07;-320.55;4131.28;35281;55
11/02/2024 23:55;2/11/2024;23:55:01;37.99;35.23;34.34;;47.45;-12.590347;-69.195081;4114.79;2168.23;2665.82;35281;0
11/03/2024 00:00;3/11/2024;00:00:01;38.21;36.58;35.39;;81.88;-12.590947;-69.194694;506.38;2904.72;3308.1;35281;0
11/03/2024 00:05;3/11/2024;00:05:01;37.71;32.48;32.45;;67.41;-12.590699;-69.196698;1457.29;1863.43;4425.51;35281;0
11/03/2024 00:10;3/11/2024;00:10:01;38.22;33.68;37.08;;80.53;-12.591838;-69.195335;2140.57;1069.57;3399.1;35281;0
11/03/2024 00:15;3/11/2024;00:15:01;38.08;31.97;33.65;;59.36;-12.5908;-69.19514;3325.39;3656.34;3918.48;35281;0
11/03/2024 00:20;3/11/2024;00:20:01;37.99;37.65;36.78;;74.35;-12.589544;-69.196681;4565.97;3969.31;2972.65;35281;0
11/03/2024 00:25;3/11/2024;00:25:01;37.81;34.45;38.43;;63.31;-12.59043;-69.197046;4864.5;4967.44;3956.3;35281;0
11/03/2024 00:30;3/11/2024;00:30:01;37.78;36.23;38.67;;59.83;-12.591699;-69.196489;1809.62;2904.04;4643.1;35281;0
11/03/2024 00:35;3/11/2024;00:35:01;37.98;33.34;33.86;;88.39;-12.591641;-69.196912;5565.05;3104.15;3199.99;35281;0
11/03/2024 00:40;3/11/2024;00:40:01;37.99;34.08;34.51;;79.89;-12.592408;-69.193814;1870.65;889.04;3392.15;35281;0
11/03/2024 00:45;3/11/2024;00:45:01;37.96;34.47;33.44;;82.69;-12.591688;-69.194739;2409.14;4727.59;3507.06;35281;0
11/03/2024 00:50;3/11/2024;00:50:01;37.79;35.53;35.54;;88.05;-12.589968;-69.195416;3392.39;2129.19;3504.2;35281;0
11/03/2024 00:55;3/11/2024;00:55:01;37.86;37.8;33.9;;59.67;-12.591009;-69.19622;5079.01;4199.77;4171.6;35281;0
11/03/2024 01:00;3/11/2024;01:00:01;38.17;36.03;34.99;;65.3;-12.591841;-69.195349;188.82;4493.04;3759.56;35281;0
11/03/2024 01:05;3/11/2024;01:05:01;37.69;35.71;36.53;;51.14;-12.592462;-69.195062;4822.49;829.03;4203.54;35281;0
11/03/2024 01:10;3/11/2024;01:10:01;37.97;33.23;30.84;;58.87;-12.589745;-69.19449;2469.93;1213.13;3650.14;35281;0
11/03/2024 01:15;3/11/2024;01:15:01;37.92;36.67;34.44;;51.69;-12.590708;-69.194953;1709.18;4978.68;3403.22;35281;0
11/03/2024 01:20;3/11/2024;01:20:01;37.74;35.8;36.06;;49.13;-12.591717;-69.196661;2236.1;4588.3;4069.59;35281;0
11/03/2024 01:25;3/11/2024;01:25:01;38.1;35.7;33.52;;103.43;-12.591811;-69.196192;3704.88;1254.25;3494.05;35281;0
11/03/2024 01:30;3/11/2024;01:30:01;38.37;36.31;35.27;;76.1;-12.591052;-69.19493;-2181.31;1796.79;3170.2;35281;0
11/03/2024 01:35;3/11/2024;01:35:01;38.09;37.61;33;;59;-12.591911;-69.195241;559;-899.69;3714.16;35281;0
11/03/2024 01:40;3/11/2024;01:40:01;38.26;35.06;35.38;;50.74;-12.590541;-69.195781;1764.06;3393.36;4079.74;35281;0
11/03/2024 01:45;3/11/2024;01:45:01;38.05;34.29;35.75;;108.2;-12.591167;-69.195232;979.47;2014.69;4560.2;35281;0
11/03/2024 01:50;3/11/2024;01:50:01;37.86;32.36;35.55;;59.99;-12.591048;-69.193678;4060.38;978.09;4459.45;35281;0
11/03/2024 01:55;3/11/2024;01:55:01;38.09;34.53;34.78;;53.55;-12.591057;-69.194949;4018.39;4038.21;3534.65;35281;0
11/03/2024 02:00;3/11/2024;02:00:01;38.11;38.02;32.72;;73.43;-12.591599;-69.196413;1904.36;2967.94;3480.64;35281;0
11/03/2024 02:05;3/11/2024;02:05:01;38.03;35.45;31.68;;79.78;-12.590354;-69.193871;4505.09;2943.02;3696.73;35281;0
11/03/2024 02:10;3/11/2024;02:10:01;37.95;31.06;35.39;;107.2;-12.592483;-69.195296;637.06;584.56;3325.05;35281;0
11/03/2024 02:15;3/11/2024;02:15:01;37.93;35.01;35.89;;78.74;-12.59151;-69.197308;790.47;2039;3311.94;35281;0
11/03/2024 02:20;3/11/2024;02:20:01;37.76;35.6;37.32;;75.14;-12.589781;-69.194981;3090.52;2457.23;3214.1;35281;0
11/03/2024 02:25;3/11/2024;02:25:01;37.9;32.8;33.68;;65.43;-12.590571;-69.196719;-961.26;990.82;2660.85;35281;0
11/03/2024 02:30;3/11/2024;02:30:01;37.84;32.85;38.11;;100.18;-12.590876;-69.195428;4301.56;3294.77;4115.31;35281;0
11/03/2024 02:35;3/11/2024;02:35:01;38.17;36.36;34.13;;57.84;-12.58925;-69.197332;1156.97;1912.85;3535.65;35281;0
11/03/2024 02:40;3/11/2024;02:40:01;38.28;35.6;32.87;;81.61;-12.590899;-69.196493;3083.51;4146.61;3307.98;35281;0
11/03/2024 02:45;3/11/2024;02:45:01;37.84;33.95;35.39;;58.02;-12.591825;-69.196761;2718.38;3547.14;2492.23;35281;0
11/03/2024 02:50;3/11/2024;02:50:01;37.99;34.97;36.32;;74.93;-12.590824;-69.194589;2387;1793.89;3500.64;35281;0
11/03/2024 02:55;3/11/2024;02:55:01;37.8;35.15;38.59;;76.11;-12.591913;-69.195391;2203.38;2297.36;3846.47;35281;0
11/03/2024 03:00;3/11/2024;03:00:01;37.93;35.36;34.69;;84.83;-12.58992;-69.196923;1195;1249.73;3212.94;35281;0
11/03/2024 03:05;3/11/2024;03:05:01;37.76;38.21;32.06;;73.82;-12.5907;-69.194011;3762.71;464.32;4309.61;35281;0
11/03/2024 03:10;3/11/2024;03:10:01;37.91;36.31;34.36;;86.51;-12.590743;-69.196539;6599.02;1744.53;3765.89;35281;0
11/03/2024 03:15;3/11/2024;03:15:01;38.1;35.03;34.88;;60.31;-12.589548;-69.193954;4186.66;4269.58;2772;35281;0
11/03/2024 03:20;3/11/2024;03:20:01;38.25;36.09;37.39;;97.33;-12.59076;-69.194514;-1878.31;3276.97;3220.64;35281;0
11/03/2024 03:25;3/11/2024;03:25:01;38.28;32.53;35.97;;53.45;-12.590261;-69.195888;3682.86;1681.58;3162.62;35281;0
11/03/2024 03:30;3/11/2024;03:30:01;38.09;34.74;33.83;;77.03;-12.591802;-69.195366;3703.86;209.75;3843.97;35281;0
11/03/2024 03:35;3/11/2024;03:35:01;37.86;34.71;38.45;;64.69;-12.591638;-69.195444;-658.37;2645.28;3062.92;35281;0
11/03/2024 03:40;3/11/2024;03:40:01;37.99;36.91;36.32;;88.29;-12.590314;-69.195012;2775.56;5462.61;3678.66;35281;0
11/03/2024 03:45;3/11/2024;03:45:01;37.81;37.15;33.94;;82.9;-12.591339;-69.194671;3512.82;5831.15;3398.91;35281;0
11/03/2024 03:50;3/11/2024;03:50:01;37.84;36.92;33.73;;70.14;-12.589801;-69.194044;4362.83;2405.14;3885.48;35281;0
11/03/2024 03:55;3/11/2024;03:55:01;37.79;35.2;34.87;;83.81;-12.590814;-69.195783;-446.32;5116.72;3582.47;35281;0
11/03/2024 04:00;3/11/2024;04:00:01;37.87;35.1;38.72;;78.81;-12.590887;-69.194626;-1389.9;3012.04;2579.55;35281;0
11/03/2024 04:05;3/11/2024;04:05:01;37.86;34.55;36.37;;84.23;-12.591647;-69.196405;2483.01;862.86;3388.5;35281;0
11/03/2024 04:10;3/11/2024;04:10:01;38.16;36.06;34.39;;87.39;-12.591491;-69.197429;2026.52;2610.65;3427.24;35281;0
11/03/2024 04:15;3/11/2024;04:15:01;38.23;34.68;34.64;;68.66;-12.590818;-69.196603;878.88;1532.38;3806.66;35281;0
11/03/2024 04:20;3/11/2024;04:20:01;38.02;34.97;37.08;;85.3;-12.591312;-69.1964;1095.52;5679.06;3948.82;35281;0
11/03/2024 04:25;3/11/2024;04:25:01;38.27;34.57;36.15;;75.46;-12.591624;-69.197655;4502.99;1914.34;4521.08;35281;0
11/03/2024 04:30;3/11/2024;04:30:01;38.19;37.18;37.41;;57.65;-12.590461;-69.195759;2662.95;-1401.66;4091.43;35281;0
11/03/2024 04:35;3/11/2024;04:35:01;37.88;37.14;34.24;;49.13;-12.589849;-69.193951;5988.84;2178.65;3280.32;35281;0
11/03/2024 04:40;3/11/2024;04:40:01;38.23;36.28;37.72;;83.78;-12.592005;-69.196635;2428.87;3606.51;3253.39;35281;0
11/03/2024 04:45;3/11/2024;04:45:01;37.83;37.41;35.51;;61.59;-12.591337;-69.19598;735.7;2596.85;3188.49;35281;0
11/03/2024 04:50;3/11/2024;04:50:01;38.03;37.74;35.29;;87;-12.590557;-69.196748;1391.49;4369.07;3384.7;35281;0
11/03/2024 04:55;3/11/2024;04:55:01;37.9;36.53;32.59;;91.28;-12.591355;-69.194388;441.34;492.37;4281.35;35281;0
11/03/2024 05:00;3/11/2024;05:00:01;37.8;34.87;34.84;;102.72;-12.589952;-69.194769;5781.59;4415.43;3315.55;35281;0
11/03/2024 05:05;3/11/2024;05:05:01;38.1;37.82;35.49;;38.81;-12.590961;-69.194644;1636.79;4275.59;3846.28;35281;0
11/03/2024 05:10;3/11/2024;05:10:01;38.36;35.96;34.18;;73.21;-12.590428;-69.195176;-1006.75;3320.83;3887.9;35281;0
11/03/2024 05:15;3/11/2024;05:15:01;37.9;34.36;35.83;;90.41;-12.591648;-69.195082;-13.94;-326.34;3433.71;35281;0
11/03/2024 05:20;3/11/2024;05:20:01;38.36;36.76;34.97;;86.91;-12.591225;-69.196154;3794.38;2539.15;2312.64;35281;0
11/03/2024 05:25;3/11/2024;05:25:01;37.96;34.72;35.22;;86.08;-12.590809;-69.196452;1450.62;1560.63;3595.28;35281;0
11/03/2024 05:30;3/11/2024;05:30:01;38.35;37.28;36.03;;73.74;-12.591533;-69.19371;1527.78;2916.5;3557.35;35281;0
11/03/2024 05:35;3/11/2024;05:35:01;38.06;33.77;38.44;;96.52;-12.591063;-69.196114;2682.43;2028.39;3544.61;35281;0
11/03/2024 05:40;3/11/2024;05:40:01;37.82;33.57;38.44;;86.74;-12.590949;-69.19598;1156.98;5461.92;3337.32;35281;0
11/03/2024 05:45;3/11/2024;05:45:01;38.21;32.93;35.63;;76.26;-12.592163;-69.19428;8100.68;3906.04;3987.4;35281;0
11/03/2024 05:50;3/11/2024;05:50:01;37.87;34.03;36.01;;76.49;-12.58966;-69.197144;2191.03;80.74;3002.71;35281;0
11/03/2024 05:55;3/11/2024;05:55:01;38.13;38.1;35.54;;69;-12.589578;-69.195693;-2653.21;2815.41;3614.29;35323;42
11/03/2024 06:00;3/11/2024;06:00:01;38.11;35.71;37.95;;65.8;-12.592502;-69.193264;5746.93;-164.54;4348.24;35341;18
11/03/2024 06:05;3/11/2024;06:05:01;37.92;34.47;33.2;;63.32;-12.590574;-69.194721;-950.44;1351.46;3930.78;35557;216
11/03/2024 06:10;3/11/2024;06:10:01;38.08;32.19;36.13;;72;-12.590351;-69.194573;6135.4;2304.64;2771.14;35590;33
11/03/2024 06:15;3/11/2024;06:15:01;37.81;36.49;35.93;;84.73;-12.590095;-69.195785;2781.24;4010.83;3656.29;35700;110
11/03/2024 06:20;3/11/2024;06:20:01;38.06;35.8;31.08;;93.36;-12.592108;-69.197804;5417.81;1586.24;3798.42;35948;248
11/03/2024 06:25;3/11/2024;06:25:01;38.07;36.14;35.19;;115.29;-12.591754;-69.196169;720.38;2311.27;3501.21;35948;0
11/03/2024 06:30;3/11/2024;06:30:01;37.96;35.32;32.07;;99.03;-12.591662;-69.194873;1167.31;716.22;3320.27;35999;51
11/03/2024 06:35;3/11/2024;06:35:01;38.13;34.04;37.11;;89.13;-12.591097;-69.196966;1618.54;1751.55;4028.95;35999;0
11/03/2024 06:40;3/11/2024;06:40:01;37.87;36.93;37.62;;41.65;-12.590951;-69.195499;188.05;4135.1;3579.86;36092;93
11/03/2024 06:45;3/11/2024;06:45:01;37.8;41.25;33.19;;70.73;-12.589967;-69.19457;2708.81;1279.23;3322.58;36139;47
11/03/2024 06:50;3/11/2024;06:50:01;38.14;36.45;36.83;;77.37;-12.590616;-69.194846;2278.66;4230.08;2718.85;36139;0
11/03/2024 06:55;3/11/2024;06:55:01;38.13;36.18;35.64;;74.91;-12.592236;-69.197232;4576.73;1707.6;2907;36139;0
11/03/2024 07:00;3/11/2024;07:00:01;38.15;34.88;37.32;;67.31;-12.591869;-69.19466;1175.34;3732.49;3993.96;36154;15
11/03/2024 07:05;3/11/2024;07:05:01;38.45;32.93;36.81;;91.76;-12.590091;-69.195125;3112.33;3140.93;3888.24;36538;384
11/03/2024 07:10;3/11/2024;07:10:01;38.01;35.38;35.57;;76.95;-12.59216;-69.192467;2309.51;470.5;3939.35;36656;118
11/03/2024 07:15;3/11/2024;07:15:01;38.1;32.81;36.76;;108.53;-12.589039;-69.194464;2930.86;1980.55;3893.65;36760;104
11/03/2024 07:20;3/11/2024;07:20:01;37.95;34.1;39.1;;78.93;-12.591084;-69.194935;699.38;3308.42;4002.6;36871;111
11/03/2024 07:25;3/11/2024;07:25:01;38.23;35.02;35.51;;64.76;-12.593049;-69.196175;2485.34;4443.79;3642.41;36977;106
11/03/2024 07:30;3/11/2024;07:30:01;38.03;38.59;33.43;;85.18;-12.590757;-69.196777;3789.33;3569.04;3453.36;37212;235
11/03/2024 07:35;3/11/2024;07:35:01;38.01;35.81;34.84;;130.57;-12.591428;-69.196199;3783.21;1239.91;3766.43;37419;207
11/03/2024 07:40;3/11/2024;07:40:01;37.95;35.92;33.89;;73.05;-12.590316;-69.196204;3827.63;4345.36;4166.12;37554;135
11/03/2024 07:45;3/11/2024;07:45:01;38.06;34.58;38.01;;85.79;-12.590485;-69.195931;3900.91;1451.17;3712.04;37950;396
11/03/2024 07:50;3/11/2024;07:50:01;37.87;34.2;35.95;;54.08;-12.590688;-69.195997;-797.9;2745.36;4121.52;37950;0
11/03/2024 07:55;3/11/2024;07:55:01;38.1;33.9;32.62;;94.26;-12.591747;-69.196791;-907.01;4567.78;3263.56;37950;0
11/03/2024 08:00;3/11/2024;08:00:01;38.15;35.4;35.17;;79.82;-12.591946;-69.194266;-227.58;3674.02;3942.2;37950;0
11/03/2024 08:05;3/11/2024;08:05:01;38.2;34.51;33.08;;77.67;-12.590871;-69.196185;3198.96;2243.79;3958.24;38010;60
11/03/2024 08:10;3/11/2024;08:10:01;38.03;36.02;33.46;;68.72;-12.588832;-69.194943;3953.47;3319.09;3046.32;38010;0
11/03/2024 08:15;3/11/2024;08:15:01;38;37.35;33.4;;66.02;-12.591116;-69.195939;4471.87;1801.15;3523.22;38246;236
11/03/2024 08:20;3/11/2024;08:20:01;38.21;39.47;37.57;;59.14;-12.591002;-69.196314;2448.05;793.78;3500.11;38246;0
11/03/2024 08:25;3/11/2024;08:25:01;37.96;33.29;34.68;;101.2;-12.590818;-69.195717;6071.71;6124.73;3666.06;38246;0
11/03/2024 08:30;3/11/2024;08:30:01;38.09;38.25;34.79;;90.36;-12.590173;-69.197001;1474.83;1592.47;3819.71;38307;61
11/03/2024 08:35;3/11/2024;08:35:01;38.17;34.84;38.19;;56.69;-12.590515;-69.196164;2113.96;103.87;2846.54;38347;40
11/03/2024 08:40;3/11/2024;08:40:01;38.01;38.36;34.57;;65.96;-12.590848;-69.195366;3878.82;1161.62;3405.77;38419;72
11/03/2024 08:45;3/11/2024;08:45:01;38.4;36.12;36.2;;100.7;-12.590131;-69.195375;-1228.37;2594.71;3234;38738;319
11/03/2024 08:50;3/11/2024;08:50:01;38.19;36.98;36.13;;88.66;-12.592403;-69.196215;2049.14;4254.39;2353.2;38863;125
11/03/2024 08:55;3/11/2024;08:55:01;38.02;36.46;35.16;;88.91;-12.590197;-69.195458;813.12;1413.7;3841.46;38910;47
11/03/2024 09:00;3/11/2024;09:00:01;38.02;37.65;35.43;;44.54;-12.591182;-69.195727;-758.62;2507.62;3427.57;39098;188
11/03/2024 09:05;3/11/2024;09:05:01;38.03;34.8;35.03;;71;-12.592661;-69.194581;-498.41;2060;4047.8;39428;330
11/03/2024 09:10;3/11/2024;09:10:01;38.22;36.95;35.87;;88.86;-12.591762;-69.195095;-357.73;-453.15;2956.35;39514;86
11/03/2024 09:15;3/11/2024;09:15:01;37.99;36.41;36.04;;86.33;-12.590766;-69.19721;1721.02;2397.03;3872.9;39517;3
11/03/2024 09:20;3/11/2024;09:20:01;38.13;33.36;36.01;;73.58;-12.591824;-69.19577;-1362.9;1669.19;4075.31;39845;328
11/03/2024 09:25;3/11/2024;09:25:01;38.56;34.55;35.17;;78.01;-12.59274;-69.196055;2486.48;29.52;3491.2;39845;0
11/03/2024 09:30;3/11/2024;09:30:01;38.02;36.23;38.65;;47.27;-12.590664;-69.195682;5120.47;-38.89;4514.09;40059;214
11/03/2024 09:35;3/11/2024;09:35:53;38.21;29.19;29.39;98886.69;97.68;-12.590789;-69.192261;4031;4038;495;0;0
11/03/2024 09:40;3/11/2024;09:40:01;38.3;30.55;30.7;98880.13;100;-12.58485;-69.192398;4091;48;503;0;0
11/03/2024 09:45;3/11/2024;09:45:01;38.01;31.03;31.03;98815.17;100;-12.592773;-69.194633;3644;118;3999;25;25
11/03/2024 09:50;3/11/2024;09:50:00;38.11;31.65;31.57;98810.03;100;-12.59283;-69.194763;4060;440;3971;65;40
11/03/2024 09:55;3/11/2024;09:55:02;38.42;31.89;31.73;98807.06;100;-12.592809;-69.194748;4054;442;3960;65;0
11/03/2024 10:00;3/11/2024;10:00:01;38.19;32.05;31.89;98801.7;100;-12.59285;-69.194763;4052;446;3965;65;0
11/03/2024 10:05;3/11/2024;10:05:00;38.08;32.19;31.96;98789.72;100;-12.592823;-69.194801;4052;441;3979;65;0
11/03/2024 10:10;3/11/2024;10:10:00;38.14;32.29;32.09;98786.44;100;-12.59286;-69.194778;4055;444;3970;65;0
11/03/2024 10:15;3/11/2024;10:15:00;38.13;32.31;32.1;98777.41;100;-12.592852;-69.194817;4052;442;3975;65;0
11/03/2024 10:20;3/11/2024;10:20:02;38.14;33.19;32.95;98783.98;100;-12.591065;-69.194687;27;31;3586;250;185
11/03/2024 10:25;3/11/2024;10:25:01;38.18;34.39;34.01;98770.27;100;-12.59093;-69.195091;65;3531;4018;301;51
11/03/2024 10:30;3/11/2024;10:30:02;38.5;35.81;35.8;98767.45;100;-12.591295;-69.195625;103;3996;3433;422;121
11/03/2024 10:35;3/11/2024;10:35:01;38.05;35.19;35.39;98768.55;100;-12.591844;-69.195648;3882;3973;3779;903;481
11/03/2024 10:40;3/11/2024;10:40:00;38.11;34.95;35.01;98762.58;100;-12.591897;-69.195511;3777;45;3879;1341;438
11/03/2024 10:45;3/11/2024;10:45:00;38.09;35.13;35.16;98751.62;100;-12.592072;-69.194824;3870;4075;3531;1701;360
11/03/2024 10:50;3/11/2024;10:50:01;38.27;35.33;35.17;98750.53;100;-12.59207;-69.194672;3501;3891;3689;2141;440
11/03/2024 10:55;3/11/2024;10:55:01;38.1;35.49;35.19;98726.98;100;-12.591989;-69.19471;3992;3956;3603;2635;494
11/03/2024 11:00;3/11/2024;11:00:01;38.27;35.43;35.28;98727.08;100;-12.591766;-69.194687;3862;3966;3735;3114;479
11/03/2024 11:05;3/11/2024;11:05:01;38.31;35.99;35.95;98722.77;100;-12.591641;-69.194664;3866;3841;3655;3463;349
11/03/2024 11:10;3/11/2024;11:10:00;38.17;35.93;35.78;98708.12;100;-12.59166;-69.194733;3806;4022;3604;3859;396
11/03/2024 11:15;3/11/2024;11:15:00;38.09;35.93;36;98693.22;100;-12.591625;-69.194687;3650;3891;3542;4216;357
11/03/2024 11:20;3/11/2024;11:20:01;38.38;36.59;36.25;98684.59;100;-12.59142;-69.194427;182;4014;3616;4511;295
11/03/2024 11:25;3/11/2024;11:25:00;38.31;37.31;37.43;98675.55;100;-12.59111;-69.194023;31;184;3656;4586;75
11/03/2024 11:30;3/11/2024;11:30:01;38.48;36.89;36.83;98671.88;100;-12.591077;-69.193901;3886;27;3559;4723;137
11/03/2024 11:35;3/11/2024;11:35:00;38.38;37.29;37.34;98650.61;100;-12.590993;-69.193893;120;3701;3736;4791;68
11/03/2024 11:40;3/11/2024;11:40:01;38.23;37.19;36.99;98648.92;100;-12.590863;-69.193901;4081;3718;3577;4851;60
11/03/2024 11:45;3/11/2024;11:45:00;38.41;37.09;36.99;98635.53;100;-12.590848;-69.193802;3822;3703;3805;4885;34
11/03/2024 11:50;3/11/2024;11:50:02;38.43;36.93;36.82;98630.12;100;-12.590814;-69.19371;4009;3622;3892;4885;0
11/03/2024 11:55;3/11/2024;11:55:00;38.27;36.95;37.01;98614.58;100;-12.59083;-69.193649;3787;267;3695;4885;0
11/03/2024 12:00;3/11/2024;12:00:01;38.36;36.71;36.63;98590.19;100;-12.590663;-69.193596;189;197;3679;4936;51
11/03/2024 12:05;3/11/2024;12:05:01;38.47;37.35;37.27;98580.59;100;-12.590615;-69.193611;210;238;3717;4943;7
11/03/2024 12:10;3/11/2024;12:10:01;38.22;37.41;37.44;98569.11;100;-12.590484;-69.193398;3881;10;3620;4970;27
11/03/2024 12:15;3/11/2024;12:15:01;38.4;37.23;37.06;98552;100;-12.590609;-69.193504;202;323;3827;4978;8
11/03/2024 12:20;3/11/2024;12:20:00;38.36;37.87;37.82;98529.8;100;-12.5906;-69.193512;165;3900;3587;4978;0
11/03/2024 12:25;3/11/2024;12:25:01;38.24;37.73;37.52;98536.92;100;-12.590545;-69.193573;171;3684;3764;4978;0
11/03/2024 12:30;3/11/2024;12:30:00;38.17;37.63;37.47;98537.09;100;-12.590544;-69.193573;227;3776;3718;4978;0
11/03/2024 12:35;3/11/2024;12:35:01;38.06;37.81;37.83;98515.27;100;-12.590555;-69.193558;42;3801;3636;4978;0
11/03/2024 12:40;3/11/2024;12:40:00;38.24;37.65;37.43;98512;100;-12.590571;-69.193527;224;3822;3699;4986;8
11/03/2024 12:45;3/11/2024;12:45:01;38.25;37.33;37.28;98493.73;100;-12.59058;-69.19355;62;3829;3636;4986;0
11/03/2024 12:50;3/11/2024;12:50:00;38.48;37.09;37.14;98494.96;100;-12.590762;-69.193466;3913;3927;3756;4997;11
11/03/2024 12:55;3/11/2024;12:55:01;38.67;37.49;37.41;98471.31;100;-12.590762;-69.193336;568;3960;3745;5269;272
11/03/2024 13:00;3/11/2024;13:00:01;38.34;37.67;37.49;98453.64;100;-12.590803;-69.193405;3691;3993;3709;5428;159
11/03/2024 13:05;3/11/2024;13:05:00;38.08;38.05;37.88;98438.08;100;-12.590562;-69.19355;282;3780;3735;5489;61
11/03/2024 13:10;3/11/2024;13:10:01;38.5;38.25;38.19;98434.34;100;-12.59055;-69.19352;149;3766;3835;5505;16
11/03/2024 13:15;3/11/2024;13:15:00;38.42;37.79;37.75;98414.16;100;-12.590408;-69.193398;18;3727;3634;5526;21
11/03/2024 13:20;3/11/2024;13:20:00;38.52;37.47;37.47;98404.91;100;-12.590413;-69.193314;3944;3875;3646;5542;16
11/03/2024 13:25;3/11/2024;13:25:01;38.45;37.43;37.44;98392.91;100;-12.590448;-69.193413;131;3886;3613;5542;0
11/03/2024 13:30;3/11/2024;13:30:00;38.39;37.89;37.63;98368.42;100;-12.590531;-69.193512;263;3816;3702;5572;30
11/03/2024 13:35;3/11/2024;13:35:02;38.25;38.17;37.97;98354.86;100;-12.590544;-69.19352;273;3836;3717;5572;0
